filename,n_rows,n_cols,file_path
1389453581.dcm,3328,2560,../train_images/10478/1389453581.dcm
1433107117.dcm,3328,2560,../train_images/10478/1433107117.dcm
2132183945.dcm,3328,2560,../train_images/10478/2132183945.dcm
1796704277.dcm,3328,2560,../train_images/10483/1796704277.dcm
1928261565.dcm,3328,2560,../train_images/10483/1928261565.dcm
263874372.dcm,3328,2560,../train_images/10483/263874372.dcm
380791204.dcm,3328,2560,../train_images/10483/380791204.dcm
1788153356.dcm,5355,4915,../train_images/10486/1788153356.dcm
187863936.dcm,5355,4915,../train_images/10486/187863936.dcm
1912892276.dcm,5355,4915,../train_images/10486/1912892276.dcm
959419970.dcm,5355,4915,../train_images/10486/959419970.dcm
1168228782.dcm,4096,3328,../train_images/10487/1168228782.dcm
1191992815.dcm,4096,3328,../train_images/10487/1191992815.dcm
1489925365.dcm,4096,3328,../train_images/10487/1489925365.dcm
1834610684.dcm,4096,3328,../train_images/10487/1834610684.dcm
1173887795.dcm,5355,4915,../train_images/10489/1173887795.dcm
1519548566.dcm,5355,4915,../train_images/10489/1519548566.dcm
1539130972.dcm,5355,4915,../train_images/10489/1539130972.dcm
1735032149.dcm,5355,4915,../train_images/10489/1735032149.dcm
1868605498.dcm,5355,4915,../train_images/10489/1868605498.dcm
1929933231.dcm,5355,4915,../train_images/10489/1929933231.dcm
242757006.dcm,4096,3328,../train_images/10494/242757006.dcm
303135972.dcm,4096,3328,../train_images/10494/303135972.dcm
602064354.dcm,4096,3328,../train_images/10494/602064354.dcm
7384380.dcm,4096,3328,../train_images/10494/7384380.dcm
1232990271.dcm,5355,4915,../train_images/105/1232990271.dcm
1934323665.dcm,5355,4915,../train_images/105/1934323665.dcm
397491913.dcm,5355,4915,../train_images/105/397491913.dcm
928983724.dcm,5355,4915,../train_images/105/928983724.dcm
103041172.dcm,5355,4915,../train_images/10506/103041172.dcm
1044731216.dcm,5355,4915,../train_images/10506/1044731216.dcm
1226238477.dcm,5355,4915,../train_images/10506/1226238477.dcm
748357157.dcm,5355,4915,../train_images/10506/748357157.dcm
1293069120.dcm,5355,4915,../train_images/10508/1293069120.dcm
1298003263.dcm,5355,4915,../train_images/10508/1298003263.dcm
138237689.dcm,5355,4915,../train_images/10508/138237689.dcm
358150530.dcm,5355,4915,../train_images/10508/358150530.dcm
1256306591.dcm,3328,2560,../train_images/10509/1256306591.dcm
1470208442.dcm,3328,2560,../train_images/10509/1470208442.dcm
886311992.dcm,3328,2560,../train_images/10509/886311992.dcm
930382814.dcm,3328,2560,../train_images/10509/930382814.dcm
936451802.dcm,3328,2560,../train_images/10509/936451802.dcm
1338858456.dcm,5355,4915,../train_images/10512/1338858456.dcm
457122509.dcm,5355,4915,../train_images/10512/457122509.dcm
474818568.dcm,5355,4915,../train_images/10512/474818568.dcm
742723588.dcm,5355,4915,../train_images/10512/742723588.dcm
1196389201.dcm,4096,3328,../train_images/10514/1196389201.dcm
1887797144.dcm,4096,3328,../train_images/10514/1887797144.dcm
415339637.dcm,4096,3328,../train_images/10514/415339637.dcm
840398035.dcm,4096,3328,../train_images/10514/840398035.dcm
1193161941.dcm,5355,4915,../train_images/10521/1193161941.dcm
454570641.dcm,5355,4915,../train_images/10521/454570641.dcm
641112065.dcm,5355,4915,../train_images/10521/641112065.dcm
936270029.dcm,5355,4915,../train_images/10521/936270029.dcm
1235422671.dcm,4096,3328,../train_images/10523/1235422671.dcm
1351457948.dcm,4096,3328,../train_images/10523/1351457948.dcm
1509492099.dcm,4096,3328,../train_images/10523/1509492099.dcm
298258103.dcm,4096,3328,../train_images/10523/298258103.dcm
899934324.dcm,4096,3328,../train_images/10523/899934324.dcm
1505027709.dcm,4096,3328,../train_images/10526/1505027709.dcm
1782974695.dcm,4096,3328,../train_images/10526/1782974695.dcm
376934385.dcm,4096,3328,../train_images/10526/376934385.dcm
657541655.dcm,4096,3328,../train_images/10526/657541655.dcm
880953279.dcm,4096,3328,../train_images/10526/880953279.dcm
1472804609.dcm,3062,2394,../train_images/10528/1472804609.dcm
2124356768.dcm,3062,2394,../train_images/10528/2124356768.dcm
327820676.dcm,3062,2394,../train_images/10528/327820676.dcm
463069660.dcm,3062,2394,../train_images/10528/463069660.dcm
545142706.dcm,3062,2394,../train_images/10528/545142706.dcm
92612954.dcm,3062,2394,../train_images/10528/92612954.dcm
1028645269.dcm,4096,3328,../train_images/10529/1028645269.dcm
1255494251.dcm,4096,3328,../train_images/10529/1255494251.dcm
1467583803.dcm,4096,3328,../train_images/10529/1467583803.dcm
454647136.dcm,4096,3328,../train_images/10529/454647136.dcm
1726763733.dcm,4096,3328,../train_images/10534/1726763733.dcm
1922586609.dcm,4096,3328,../train_images/10534/1922586609.dcm
547002624.dcm,4096,3328,../train_images/10534/547002624.dcm
93022595.dcm,4096,3328,../train_images/10534/93022595.dcm
1114020156.dcm,3062,2394,../train_images/10537/1114020156.dcm
1403047837.dcm,3062,2394,../train_images/10537/1403047837.dcm
1640741023.dcm,3062,2394,../train_images/10537/1640741023.dcm
331669375.dcm,3062,2394,../train_images/10537/331669375.dcm
1966160745.dcm,3328,2560,../train_images/10539/1966160745.dcm
2105488733.dcm,3328,2560,../train_images/10539/2105488733.dcm
480140916.dcm,3328,2560,../train_images/10539/480140916.dcm
496629515.dcm,3328,2560,../train_images/10539/496629515.dcm
807551796.dcm,3328,2560,../train_images/10539/807551796.dcm
1123120156.dcm,4096,3328,../train_images/10541/1123120156.dcm
1172474710.dcm,4096,3328,../train_images/10541/1172474710.dcm
1361622846.dcm,4096,3328,../train_images/10541/1361622846.dcm
2115335504.dcm,4096,3328,../train_images/10541/2115335504.dcm
1612042178.dcm,4096,3328,../train_images/10550/1612042178.dcm
228058748.dcm,4096,3328,../train_images/10550/228058748.dcm
464634736.dcm,4096,3328,../train_images/10550/464634736.dcm
996244578.dcm,4096,3328,../train_images/10550/996244578.dcm
120352291.dcm,4096,3328,../train_images/10552/120352291.dcm
1452156918.dcm,4096,3328,../train_images/10552/1452156918.dcm
1676779930.dcm,4096,3328,../train_images/10552/1676779930.dcm
1781460887.dcm,4096,3328,../train_images/10552/1781460887.dcm
1814409353.dcm,4096,3328,../train_images/10552/1814409353.dcm
55428248.dcm,4096,3328,../train_images/10552/55428248.dcm
1375133154.dcm,3328,2560,../train_images/10558/1375133154.dcm
1463232227.dcm,3328,2560,../train_images/10558/1463232227.dcm
1769989224.dcm,3328,2560,../train_images/10558/1769989224.dcm
838111747.dcm,3328,2560,../train_images/10558/838111747.dcm
1577115574.dcm,4096,3328,../train_images/10566/1577115574.dcm
1932026673.dcm,4096,3328,../train_images/10566/1932026673.dcm
666244801.dcm,4096,3328,../train_images/10566/666244801.dcm
807438629.dcm,4096,3328,../train_images/10566/807438629.dcm
1232817618.dcm,2776,2082,../train_images/10570/1232817618.dcm
1668277105.dcm,2776,2082,../train_images/10570/1668277105.dcm
351033483.dcm,2776,2082,../train_images/10570/351033483.dcm
973390986.dcm,2776,2082,../train_images/10570/973390986.dcm
108494476.dcm,2294,1914,../train_images/10577/108494476.dcm
1333020554.dcm,2294,1914,../train_images/10577/1333020554.dcm
1579868860.dcm,2294,1914,../train_images/10577/1579868860.dcm
265773887.dcm,2294,1914,../train_images/10577/265773887.dcm
800814120.dcm,2294,1914,../train_images/10577/800814120.dcm
195400299.dcm,4096,3328,../train_images/10589/195400299.dcm
1967460233.dcm,4096,3328,../train_images/10589/1967460233.dcm
2059883725.dcm,4096,3328,../train_images/10589/2059883725.dcm
363277205.dcm,4096,3328,../train_images/10589/363277205.dcm
605115808.dcm,4096,3328,../train_images/10589/605115808.dcm
1107716845.dcm,4096,3328,../train_images/10592/1107716845.dcm
1464892650.dcm,4096,3328,../train_images/10592/1464892650.dcm
1581190058.dcm,4096,3328,../train_images/10592/1581190058.dcm
830801854.dcm,4096,3328,../train_images/10592/830801854.dcm
1258928638.dcm,2776,2082,../train_images/10597/1258928638.dcm
1729120966.dcm,2776,2082,../train_images/10597/1729120966.dcm
1995581162.dcm,2776,2082,../train_images/10597/1995581162.dcm
745304387.dcm,2776,2082,../train_images/10597/745304387.dcm
1160585918.dcm,2776,2082,../train_images/106/1160585918.dcm
1495797827.dcm,2776,2082,../train_images/106/1495797827.dcm
2018825992.dcm,2776,2082,../train_images/106/2018825992.dcm
76321767.dcm,2776,2082,../train_images/106/76321767.dcm
1371981702.dcm,5355,4915,../train_images/1060/1371981702.dcm
1637438204.dcm,5355,4915,../train_images/1060/1637438204.dcm
396576745.dcm,5355,4915,../train_images/1060/396576745.dcm
607078498.dcm,5355,4915,../train_images/1060/607078498.dcm
1862204230.dcm,4096,3328,../train_images/1061/1862204230.dcm
1982211851.dcm,4096,3328,../train_images/1061/1982211851.dcm
2027765245.dcm,4096,3328,../train_images/1061/2027765245.dcm
266246169.dcm,4096,3328,../train_images/1061/266246169.dcm
607898581.dcm,4096,3328,../train_images/1061/607898581.dcm
611653415.dcm,4096,3328,../train_images/1061/611653415.dcm
644553356.dcm,4096,3328,../train_images/1061/644553356.dcm
1276100226.dcm,4096,3328,../train_images/10615/1276100226.dcm
1483778774.dcm,4096,3328,../train_images/10615/1483778774.dcm
167391513.dcm,4096,3328,../train_images/10615/167391513.dcm
272324501.dcm,4096,3328,../train_images/10615/272324501.dcm
506632904.dcm,4096,3328,../train_images/10615/506632904.dcm
1381045133.dcm,4096,3328,../train_images/10623/1381045133.dcm
407612162.dcm,4096,3328,../train_images/10623/407612162.dcm
609328459.dcm,4096,3328,../train_images/10623/609328459.dcm
876032911.dcm,4096,3328,../train_images/10623/876032911.dcm
1095412840.dcm,5355,4915,../train_images/10635/1095412840.dcm
1216532269.dcm,5355,4915,../train_images/10635/1216532269.dcm
46469454.dcm,5355,4915,../train_images/10635/46469454.dcm
797737008.dcm,5355,4915,../train_images/10635/797737008.dcm
1019763827.dcm,2776,2082,../train_images/10638/1019763827.dcm
1696075167.dcm,2776,2082,../train_images/10638/1696075167.dcm
1816705499.dcm,2776,2082,../train_images/10638/1816705499.dcm
311168378.dcm,2776,2082,../train_images/10638/311168378.dcm
435363551.dcm,2776,2082,../train_images/10638/435363551.dcm
1401448797.dcm,4096,3328,../train_images/10641/1401448797.dcm
383708949.dcm,4096,3328,../train_images/10641/383708949.dcm
751571777.dcm,4096,3328,../train_images/10641/751571777.dcm
782494031.dcm,4096,3328,../train_images/10641/782494031.dcm
1248720610.dcm,4096,3328,../train_images/10645/1248720610.dcm
1268075019.dcm,4096,3328,../train_images/10645/1268075019.dcm
1334156926.dcm,4096,3328,../train_images/10645/1334156926.dcm
187027334.dcm,4096,3328,../train_images/10645/187027334.dcm
224712929.dcm,4096,3328,../train_images/10645/224712929.dcm
707529389.dcm,4096,3328,../train_images/10645/707529389.dcm
1030343836.dcm,4096,3328,../train_images/10646/1030343836.dcm
1649303306.dcm,4096,3328,../train_images/10646/1649303306.dcm
2017763668.dcm,4096,3328,../train_images/10646/2017763668.dcm
427101910.dcm,4096,3328,../train_images/10646/427101910.dcm
1063835519.dcm,4096,3328,../train_images/1066/1063835519.dcm
1785576427.dcm,4096,3328,../train_images/1066/1785576427.dcm
817378225.dcm,4096,3328,../train_images/1066/817378225.dcm
977905343.dcm,4096,3328,../train_images/1066/977905343.dcm
1222121284.dcm,4096,3328,../train_images/10668/1222121284.dcm
1332941282.dcm,4096,3328,../train_images/10668/1332941282.dcm
1774497291.dcm,4096,3328,../train_images/10668/1774497291.dcm
452556492.dcm,4096,3328,../train_images/10668/452556492.dcm
1117020355.dcm,2776,2082,../train_images/1067/1117020355.dcm
1212417848.dcm,2776,2082,../train_images/1067/1212417848.dcm
1834201085.dcm,2776,2082,../train_images/1067/1834201085.dcm
929031467.dcm,2776,2082,../train_images/1067/929031467.dcm
1199045232.dcm,5355,4915,../train_images/10672/1199045232.dcm
1361228331.dcm,5355,4915,../train_images/10672/1361228331.dcm
1824100608.dcm,5355,4915,../train_images/10672/1824100608.dcm
841312936.dcm,5355,4915,../train_images/10672/841312936.dcm
1385180924.dcm,5355,4915,../train_images/10674/1385180924.dcm
1644216215.dcm,5355,4915,../train_images/10674/1644216215.dcm
1657660442.dcm,5355,4915,../train_images/10674/1657660442.dcm
883642391.dcm,5355,4915,../train_images/10674/883642391.dcm
1220834231.dcm,2776,2082,../train_images/10677/1220834231.dcm
1584654531.dcm,2776,2082,../train_images/10677/1584654531.dcm
1617947600.dcm,2776,2082,../train_images/10677/1617947600.dcm
546169626.dcm,2776,2082,../train_images/10677/546169626.dcm
1537444849.dcm,4096,3328,../train_images/10680/1537444849.dcm
1857690035.dcm,4096,3328,../train_images/10680/1857690035.dcm
1901825187.dcm,4096,3328,../train_images/10680/1901825187.dcm
767754460.dcm,4096,3328,../train_images/10680/767754460.dcm
1127780148.dcm,4096,3328,../train_images/10687/1127780148.dcm
1354361380.dcm,4096,3328,../train_images/10687/1354361380.dcm
157048103.dcm,4096,3328,../train_images/10687/157048103.dcm
2049957533.dcm,4096,3328,../train_images/10687/2049957533.dcm
1311352975.dcm,2776,2082,../train_images/1069/1311352975.dcm
1313414003.dcm,2776,2082,../train_images/1069/1313414003.dcm
426661175.dcm,2776,2082,../train_images/1069/426661175.dcm
725941064.dcm,2776,2082,../train_images/1069/725941064.dcm
1487700051.dcm,3328,2560,../train_images/10699/1487700051.dcm
1882436239.dcm,3328,2560,../train_images/10699/1882436239.dcm
227760017.dcm,3328,2560,../train_images/10699/227760017.dcm
284708602.dcm,3328,2560,../train_images/10699/284708602.dcm
1167990339.dcm,2776,2082,../train_images/10706/1167990339.dcm
34700621.dcm,2776,2082,../train_images/10706/34700621.dcm
763186195.dcm,2776,2082,../train_images/10706/763186195.dcm
937109986.dcm,2776,2082,../train_images/10706/937109986.dcm
1593436472.dcm,4096,3328,../train_images/10724/1593436472.dcm
1780729993.dcm,4096,3328,../train_images/10724/1780729993.dcm
369964616.dcm,4096,3328,../train_images/10724/369964616.dcm
40207666.dcm,4096,3328,../train_images/10724/40207666.dcm
43344806.dcm,4096,3328,../train_images/10724/43344806.dcm
774827564.dcm,4096,3328,../train_images/10724/774827564.dcm
993520374.dcm,4096,3328,../train_images/10724/993520374.dcm
1033471682.dcm,2776,2082,../train_images/10733/1033471682.dcm
1654450589.dcm,2776,2082,../train_images/10733/1654450589.dcm
2027498278.dcm,2776,2082,../train_images/10733/2027498278.dcm
796003416.dcm,2776,2082,../train_images/10733/796003416.dcm
881144932.dcm,2776,2082,../train_images/10733/881144932.dcm
1862960721.dcm,2776,2082,../train_images/10736/1862960721.dcm
2088301322.dcm,2776,2082,../train_images/10736/2088301322.dcm
274585100.dcm,2776,2082,../train_images/10736/274585100.dcm
855508729.dcm,2776,2082,../train_images/10736/855508729.dcm
1176657590.dcm,4096,3328,../train_images/10739/1176657590.dcm
1308949510.dcm,4096,3328,../train_images/10739/1308949510.dcm
1858761621.dcm,4096,3328,../train_images/10739/1858761621.dcm
2068922317.dcm,4096,3328,../train_images/10739/2068922317.dcm
643651118.dcm,4096,3328,../train_images/10739/643651118.dcm
761142587.dcm,4096,3328,../train_images/10739/761142587.dcm
1969874361.dcm,5355,4915,../train_images/1074/1969874361.dcm
2063672636.dcm,5355,4915,../train_images/1074/2063672636.dcm
2105893877.dcm,5355,4915,../train_images/1074/2105893877.dcm
722885662.dcm,5355,4915,../train_images/1074/722885662.dcm
1552124440.dcm,4740,3540,../train_images/10741/1552124440.dcm
1616696471.dcm,4740,3540,../train_images/10741/1616696471.dcm
1826546638.dcm,4740,3540,../train_images/10741/1826546638.dcm
201713981.dcm,4740,3540,../train_images/10741/201713981.dcm
2023041278.dcm,4740,3540,../train_images/10741/2023041278.dcm
946297700.dcm,4740,3540,../train_images/10741/946297700.dcm
993032636.dcm,4740,3540,../train_images/10741/993032636.dcm
13974463.dcm,4096,3328,../train_images/10743/13974463.dcm
1471096904.dcm,4096,3328,../train_images/10743/1471096904.dcm
1540725283.dcm,4096,3328,../train_images/10743/1540725283.dcm
15931898.dcm,4096,3328,../train_images/10743/15931898.dcm
1620613415.dcm,4096,3328,../train_images/10743/1620613415.dcm
1946759104.dcm,4096,3328,../train_images/10743/1946759104.dcm
22405939.dcm,4096,3328,../train_images/10743/22405939.dcm
972255440.dcm,4096,3328,../train_images/10743/972255440.dcm
1897089136.dcm,4740,3540,../train_images/10746/1897089136.dcm
374609869.dcm,4740,3540,../train_images/10746/374609869.dcm
411534040.dcm,4740,3540,../train_images/10746/411534040.dcm
9847153.dcm,4740,3540,../train_images/10746/9847153.dcm
1117417333.dcm,2776,2082,../train_images/10751/1117417333.dcm
2022051250.dcm,2776,2082,../train_images/10751/2022051250.dcm
251904513.dcm,2776,2082,../train_images/10751/251904513.dcm
278911042.dcm,2776,2082,../train_images/10751/278911042.dcm
1716461980.dcm,4096,3328,../train_images/10761/1716461980.dcm
1924104560.dcm,4096,3328,../train_images/10761/1924104560.dcm
1988757394.dcm,4096,3328,../train_images/10761/1988757394.dcm
41313074.dcm,4096,3328,../train_images/10761/41313074.dcm
1451060171.dcm,5355,4915,../train_images/10767/1451060171.dcm
1945652747.dcm,5355,4915,../train_images/10767/1945652747.dcm
297219081.dcm,5355,4915,../train_images/10767/297219081.dcm
727499168.dcm,5355,4915,../train_images/10767/727499168.dcm
1257659581.dcm,4096,3328,../train_images/10787/1257659581.dcm
278573216.dcm,4096,3328,../train_images/10787/278573216.dcm
60165637.dcm,4096,3328,../train_images/10787/60165637.dcm
614303025.dcm,4096,3328,../train_images/10787/614303025.dcm
660532801.dcm,4096,3328,../train_images/10787/660532801.dcm
1758830399.dcm,4096,3328,../train_images/10793/1758830399.dcm
576122488.dcm,4096,3328,../train_images/10793/576122488.dcm
764867340.dcm,4096,3328,../train_images/10793/764867340.dcm
769478131.dcm,4096,3328,../train_images/10793/769478131.dcm
1196773108.dcm,3328,2560,../train_images/10798/1196773108.dcm
